ClientID,Name,TypeID,Location,Region,Pricing
7570,Hungry Kitchen,4,Baton Rouge,WA,2
7571,357 Shakes,7,Atlanta,CA,1
7572,Salty Coffee,7,Daleville,NY,3
7573,Fat BBQ,1,Northvale,CO,3
7574,Fat Dragon,7,New York,DC,2
7575,RR Cafe,3,Mountain Home,PA,2
7576,Big Shakes,7,Hampton,CO,1
7577,Red Burger,7,Greensburg,TX,2
7578,Smokestack Bar & Grill,2,Milwaukee,MN,2
7579,511 Bar & Grill,2,Jackson,PA,3
7580,Fat Brasserie,6,Winston Salem,CA,2
7581,Fat King,1,Corning,NY,3
7582,Big Shakes,1,Orchard Park,VA,1
7583,HW Juice Bar,6,Winston Salem,NY,2
7584,Sugar Eatery,6,Austin,SC,1
7585,Spice Grill & Tap,6,Ashland,FL,3
7586,Thirsty Sushi,3,Katy,MI,1
7587,Orange Grill & Tap,6,San Francisco,NC,3
7588,Red Gastropub,2,San Francisco,NH,2
7589,Smokestack Coffee,2,Denver,UT,2
7590,NZ Gastropub,4,Dekalb,SC,1
7591,Green Coffee,6,Santa Fe,NC,1
7592,Orange BBQ,4,Utica,TX,2
7593,Belly Cafe,3,Portland,NY,1
7594,BKQ Eats,3,Julian,CA,1
7595,LAU Curry,1,Huntington,MI,2
7596,XCR Coffee,6,Boston,WA,2
7597,Blue Curry,1,Salinas,MA,3
7598,Spice Juice Bar,5,Santa Cruz,CA,1
7599,JO Kitchen,7,Ft Lauderdale,MA,3
7600,Thirsty Eatery,4,Litchfield Park,FL,3
7601,858 Pub,4,Superior,SC,3
7602,Big King,5,Cleveland,GA,2
7603,HH Diner,3,Wilmington,CT,2
7604,Belly Coffee,2,Royal Oak,LA,2
7605,Fast Grill & Tap,2,South Bend,IN,1
7606,Big Grill & Tap,4,Seattle,WA,2
7607,Big Coffee,7,Rancho Mirage,MN,2
7608,Spice Subs,4,Mercer Island,CA,2
7609,Thirsty Grill & Tap,4,Oakville,FL,2
7610,Spice Pub,7,Saint Louis,IL,2
7611,JLJ Steakhouse,2,Destin,MI,1
7612,Silver Eats,2,Columbus,IL,3
7613,Thirsty Brasserie,3,Omaha,PA,1
7614,TZ BBQ,5,Washington,LA,2
7615,41 Coffee,4,Los Angeles,IL,2
7616,Big Eats,6,Louisville,TX,2
7617,Red Sushi,6,Breaux Bridge,MN,2
7618,TXV Bakery,2,Milford,NY,2
7619,23 Curry,7,Columbia,SC,2
7620,Golden Eats,3,New Orleans,NJ,2
7621,Belly Box,2,Lilburn,CO,1
7622,Golden Grill,7,Newport News,MO,1
7623,Red Pizza,7,Providence,CA,2
7624,Big Sushi,1,Washington,NV,1
7625,Blue Plate Grill & Tap,5,Santa Rosa Beach,NY,3
7626,Belly Burger,5,Boca Raton,MI,2
7627,Belly Spoon,6,Alexandria,AZ,3
7628,Salty Sushi,7,Eagleville,FL,3
7629,813 Coffee,1,Baltimore,CA,1
7630,176 Kitchen,5,Los Angeles,CA,3
7631,AU Cafe,3,La Crosse,SC,2
7632,OD Dragon,7,Hanalei,KS,3
7633,Sugar Juice Bar,3,Beaufort,UT,3
7634,Sugar Gastropub,7,Sunrise,CA,2
7635,Sugar Deli,2,Foothill Ranch,ID,1
7636,Red Dragon,1,Manchester,CO,1
7637,Red Pub,3,Half Moon Bay,OR,2
7638,QI Eatery,1,Ithaca,MI,3
7639,Big Steakhouse,3,Olive Branch,DE,3
7640,THP Spoon,5,Nashville,PA,3
7641,Blue Plate Cafe,2,Binghamton,SC,1
7642,Orange Subs,4,Brooklyn,CA,2
7643,Spice Brasserie,3,Midland,MA,2
7644,Belly Burger,1,Gloucester,TX,2
7645,Orange Sushi,5,Metairie,MD,2
7646,Sugar Pub,2,Charleston,FL,2
7647,Sugar Grill,4,Colton,NJ,2
7648,Belly Grill,6,New York,FL,2
7649,646 Box,3,Minneapolis,KS,2
7650,AS Kitchen,3,New Braunfels,CA,2
7651,Hungry Burger,5,Cockeysville,IL,3
7652,Big Bakery,6,Rockville,TX,2
7653,Salty Bar & Grill,2,Stamford,NM,1
7654,Salty Box,5,Ocala,TN,2
7655,AY King,2,New Lebanon,CA,2
7656,Sugar Shakes,7,San Diego,GA,1
7657,Spice Eats,6,Manitou Springs,TN,2
7658,Red Sushi,4,Congers,TN,1
7659,Thirsty Eats,5,Palm Springs,SC,2
7660,Spice Shakes,4,Flat Rock,IL,1
7661,Big Grill & Tap,4,Los Angeles,MD,1
7662,Hungry Dragon,4,Freeport,NY,1
7663,Belly Creamery,2,Austin,ON,1
7664,Silver Spoon,2,McDonough,CO,3
7665,YJ Shakes,5,San Francisco,TX,1
7666,Golden Eatery,3,New Orleans,AZ,3
7667,81 Grill,3,San Francisco,CA,2
7668,KBR Bar & Grill,3,Fremont,TN,1
7669,ZP House,4,Savannah,VT,3
7670,Sugar Gastropub,7,Kansas City,CO,3
7671,Smokestack Juice Bar,5,Chicago,NY,1
7672,Orange Spoon,1,Gaffney,CO,2
7673,Thirsty Creamery,4,Norwalk,IL,2
7674,Belly Sushi,5,Derby,KY,3
7675,Red Subs,3,Lake Zurich,CA,3
7676,Golden Shakes,6,Ames,MO,1
7677,DXX Subs,5,Manhattan,MA,3
7678,Belly Cafe,5,Lapeer,NH,1
7679,Hungry Creamery,3,Tarpon Springs,IL,2
7680,Thirsty Kitchen,5,Bensalem,CA,2
7681,Smokestack Bar & Grill,4,Boone,NY,3
7682,BEV Burger,7,Lake Geneva,MA,2
7683,Blue Grill & Tap,1,Madison,CA,2
7684,914 Spoon,5,New York,CA,2
7685,Silver Eats,3,Manitowoc,WA,2
7686,Hungry Grill,6,South Lake Tahoe,TX,2
7687,Golden Curry,4,Grand Rapids,FL,2
7688,Red Shakes,3,Syracuse,FL,2
7689,Smokestack Grill,7,Seattle,VA,1
7690,29 Gastropub,5,Long Beach,FL,1
7691,Thirsty Box,6,Annville,FL,3
7692,Thirsty Deli,2,Carlstadt,CA,2
7693,GVW Curry,7,Davis,TX,2
7694,Silver Creamery,3,Lighthouse Point,OK,1
7695,Golden Gastropub,5,Cape Elizabeth,HI,2
7696,Spice House,6,Fayetteville,IA,2
7697,Salty Juice Bar,5,Palmyra,SC,3
7698,Golden Juice Bar,2,Kansas City,TX,2
7699,Blue Plate Eats,7,San Antonio,NY,1
7700,Orange Diner,2,Portland,CO,1
7701,Golden Eats,7,Centralia,TX,2
7702,HQA Grill,1,New York,LA,2
7703,Silver Subs,4,Cresson,CA,1
7704,Sugar Bakery,4,Hale,FL,2
7705,Fast House,1,Saint Paul,LA,2
7706,GD Burger,2,Honolulu,MI,1
7707,Fast Eatery,1,Mountain Lakes,MI,2
7708,50 King,3,Chicago,ON,1
7709,66 Creamery,6,Washington,ON,2
7710,Smokestack Eats,1,Dedham,CA,1
7711,37 Deli,4,Canandaigua,MI,3
7712,Blue Plate Deli,3,Avalon,MD,2
7713,Sweet Diner,5,Pendleton,NC,1
7714,151 Sushi,2,Dallas,NH,2
7715,Salty Brasserie,7,Three Rivers,LA,1
7716,173 Dragon,4,Purcellville,CA,3
7717,Fast Pizza,6,Evanston,AL,1
7718,Silver Brasserie,2,Stevensville,NY,2
7719,Blue House,2,Columbia,CA,1
7720,Sugar Eatery,7,Portland,PA,1
7721,Sweet Kitchen,2,Decorah,PA,2
7722,Sweet Subs,7,Loudon,IL,2
7723,Spice Curry,1,Manson,LA,1
7724,Big House,2,Lawndale,NJ,1
7725,Sugar Eats,2,West Hollywood,PA,1
7726,Green Brasserie,1,Milwaukee,PA,3
7727,Fat Grill & Tap,5,New Orleans,MA,3
7728,Salty Eats,3,New Orleans,CA,2
7729,Sweet Curry,2,Raleigh,FL,1
7730,Red Sushi,1,Sanibel,FL,3
7731,2906 Grill & Tap,1,Kent,FL,3
7732,Smokestack Burger,4,Village of Garden City,FL,2
7733,FB Eats,3,Dickinson,NJ,3
7734,Thirsty House,7,Lexington,TX,1
7735,LZ Grill,2,Madison,NC,1
7736,Big House,3,New Albany,OR,1
7737,Hungry Curry,5,Asbury Park,MO,1
7738,Red Pub,1,Los Gatos,FL,1
7739,Green Burger,1,Moonachie,TX,1
7740,Blue Sushi,4,Kingman,TX,2
7741,Thirsty BBQ,3,Sacramento,VA,2
7742,Big Sushi,7,Hyannis,HI,3
7743,Sugar Spoon,6,New York,CA,2
7744,76 Brasserie,5,Glastonbury,MO,2
7745,Belly Coffee,7,New York,MN,1
7746,Blue Plate Bakery,4,Marina del Rey,CA,1
7747,111 Coffee,1,Chelan,FL,3
7748,6215 Juice Bar,6,Leawood,NY,2
7749,Hungry Juice Bar,7,Austin,MS,3
7750,Sugar Subs,1,Washington,FL,3
7751,683 Grill & Tap,6,Portland,HI,3
7752,Smokestack Steakhouse,2,Portland,TX,1
7753,Blue Plate House,2,Brooklyn,CA,1
7754,277 Burger,7,Aptos,CA,2
7755,Thirsty BBQ,4,Bellevue,CA,1
7756,442 Box,3,Key West,GA,2
7757,Thirsty Steakhouse,6,Gardena,MO,3
7758,Big Grill,3,Western Springs,NM,2
7759,UQ Diner,5,Charlestown,MA,3
7760,Fast Subs,7,Lincoln City,TX,1
7761,Blue Juice Bar,4,Madison,CO,1
7762,Fat Bakery,5,Los Angeles,ME,3
7763,Blue Plate Coffee,4,Sarasota,OR,2
7764,Blue Eatery,1,Austin,CA,2
7765,Golden Juice Bar,3,Freehold,CO,2
7766,351 Brasserie,4,Hood River,TX,1
7767,Belly Cafe,3,Washington,MD,2
7768,Red Creamery,6,Lititz,FL,2
7769,Smokestack Kitchen,5,Des Moines,MD,3
7770,DMJ Pizza,3,Chicago,NY,2
7771,NO Pizza,2,San Antonio,GA,1
7772,DJ Cafe,3,Eureka,LA,2
7773,Hungry Eats,3,Lakewood,MI,2
7774,Orange Burger,2,Medina,MN,2
7775,Golden Dragon,1,Greenville,TN,1
7776,Big Pub,6,Florence,WI,2
7777,Spice King,4,Honolulu,CA,2
7778,Red Pub,5,Santa Maria,MO,2
7779,Thirsty Sushi,1,Plano,MN,1
7780,Green Subs,2,Palm Beach Gardens,FL,3
7781,Orange Eatery,7,Bellingham,MN,3
7782,Silver Box,7,Modesto,GA,3
7783,Big Grill & Tap,7,Portage,PA,2
7784,Thirsty Shakes,3,Channelview,CA,1
7785,Orange Box,1,Albuquerque,NY,3
7786,Smokestack Grill,3,Danbury,OH,2
7787,Orange Sushi,5,Boston,RI,3
7788,Red Grill,7,New York,HI,2
7789,FA Creamery,5,Campton Hills,CO,2
7790,Silver Kitchen,3,Brooksville,NJ,2
7791,Blue Plate Box,2,Memphis,FL,2
7792,Hungry Pub,7,Alexandria,NY,3
7793,Red Coffee,1,Nantucket,BC,1
7794,Silver Dragon,6,Cold Spring,ME,2
7795,Blue Plate Sushi,3,Napa,FL,2
7796,Smokestack Burger,7,Astoria,NV,1
7797,525 Eatery,7,Philadelphia,TX,2
7798,Thirsty Curry,4,Waikoloa,FL,2
7799,Silver Diner,4,Portland,OR,2
7800,113 Shakes,4,Avalon,CT,3
7801,Red Subs,3,Avon,OR,1
7802,Salty Pub,1,Lauderdale by the Sea,IL,2
7803,Thirsty Creamery,6,San Francisco,MI,1
7804,Fast Bakery,3,Ashland,CA,3
7805,Silver Dragon,2,San Rafael,IL,1
7806,Orange Coffee,7,Evansville,NY,2
7807,Fat Cafe,3,Key West,NJ,1
7808,Smokestack Sushi,7,Bend,WA,2
7809,Belly Box,4,McCormick,NY,1
7810,Blue House,4,Miami,IL,3
7811,Fat Box,4,Winston-Salem,TX,1
7812,Sugar Subs,3,Brookings Harbor,WA,1
7813,Salty Subs,5,Carrollton,NY,2
7814,Silver Spoon,6,Panama City,NY,2
7815,Spice Brasserie,4,Oxford,ID,2
7816,4104 Pizza,5,Little Rock,WI,1
7817,Fast Eatery,2,Durham,FL,2
7818,DY Coffee,6,Los Angeles,CA,3
7819,Smokestack Pizza,3,Hillsboro,AK,2
7820,XSC House,4,New York,MN,3
7821,Blue Plate Burger,7,Brockville,CA,2
7822,Belly Bar & Grill,4,Lakeville,NY,3
7823,Fat Deli,4,Sterling Heights,WI,2
7824,Fat Diner,7,Scranton,MA,1
7825,Silver Steakhouse,3,Hamburg,MI,2
7826,Belly Grill & Tap,3,Portsmouth,OH,2
7827,Blue Plate Eats,1,Alameda,NY,3
7828,Blue Plate Coffee,3,Lake rington,WI,2
7829,Blue Shakes,5,El Paso,NC,2
7830,KL Creamery,3,Wellington,FL,2
7831,3600 Bar & Grill,6,Stateline,NH,2
7832,Blue Plate House,5,Pittsburgh,SC,1
7833,Spice House,3,Little Rock,CA,2
7834,Salty Pub,2,Bedford,CT,2
7835,Salty House,5,Atlanta,IN,1
7836,896 Box,1,Edwardsville,PA,2
7837,7704 Bar & Grill,3,Blacksburg,CA,3
7838,Big Cafe,5,Mackinac Island,LA,1
7839,Sugar Shakes,1,Washington,CA,3
7840,Salty Creamery,5,Peninsula,ND,1
7841,Fast Subs,4,Newtown,NY,2
7842,Golden Sushi,7,Fort Myers,CA,1
7843,Blue Diner,3,Raleigh,TX,3
7844,Green Sushi,5,Tucson,NJ,2
7845,6668 House,1,Shenandoah,PA,2
7846,Salty Subs,3,Seattle,MI,1
7847,Sweet Pub,1,Pace,OH,2
7848,Fast BBQ,7,East Amherst,NY,1
7849,Thirsty Grill,6,Ambler,FL,1
7850,Sugar Pizza,5,Redmond,NY,2
7851,Hungry King,1,Great Falls,IN,3
7852,Fast Pub,7,San Francisco,FL,1
7853,Fat Dragon,7,Charleston,WI,3
7854,Hungry Subs,7,Woodstock,NY,2
7855,Thirsty Box,4,New Castle,SC,3
7856,485 Diner,3,Chicago,MN,2
7857,Spice Bakery,7,West Trenton,WI,2
7858,Blue Burger,3,Orlando,NE,3
7859,Salty Bar & Grill,5,Portland,WI,2
7860,Thirsty Deli,6,Chicago,MI,1
7861,Fast Dragon,3,Marco Island,NY,2
7862,737 Deli,6,Fayetteville,OK,3
7863,RI Eatery,6,Bennington,CA,2
7864,Fast Deli,5,Huntington,NC,3
7865,Smokestack Steakhouse,6,Crosby,MI,2
7866,AY Curry,7,Kingston,OR,1
7867,Sugar BBQ,7,New Tripoli,AZ,3
7868,Green Eats,5,Dallas,LA,1
7869,Sugar Box,3,Cary,CO,3
7870,Spice Creamery,2,Avalon,PA,2
7871,Fast Cafe,3,Olympic Valley,NJ,3
7872,Golden Brasserie,1,Virginia Beach,CA,1
7873,EHY Curry,7,Prescott,CO,1
7874,GI Juice Bar,6,Duluth,ID,3
7875,Green Creamery,6,Lafayette,FL,1
7876,Green Subs,7,Tulsa,NC,1
7877,GX Bakery,3,Huntington Beach,VA,2
7878,Hungry Grill,1,Muncie,NV,1
7879,Silver Pub,1,Hiram,CO,3
7880,Blue Spoon,2,New York,CA,3
7881,AQ Creamery,7,Ouray,NY,3
7882,Big Subs,4,Albany,GA,3
7883,Red King,6,Hoquiam,IL,2
7884,Sugar Coffee,5,Stuart,CA,2
7885,9243 Creamery,3,Walnut Creek,VA,1
7886,Green Curry,3,Yakima,PA,1
7887,2937 Gastropub,1,New Rochelle,KY,2
7888,Sugar Grill,6,Kalamazoo,FL,2
7889,75 Subs,4,Los Angeles,MN,1
7890,Big Steakhouse,1,Michigan City,NY,2
7891,Orange Pizza,2,Rockville,CA,2
7892,Blue Plate Shakes,2,Brookline,WA,1
7893,TBC Pub,4,Tucson,OH,2
7894,Blue Cafe,7,Toronto,SC,3
7895,Thirsty Grill & Tap,7,Galloway,WY,2
7896,Silver Bar & Grill,1,Atlantic City,MN,3
7897,Thirsty Box,7,Chicago,MA,2
7898,Smokestack Bar & Grill,1,Longmont,ME,2
7899,Blue Burger,3,Oro Valley,IL,1
7900,Big Diner,5,St Paul,FL,1
7901,Red King,4,Lakeland,MS,2
7902,Hungry Creamery,1,Leesburg,TX,1
7903,Silver Gastropub,3,Germantown,IA,1
7904,Blue Bakery,1,Chicago,FL,1
7905,Orange Bar & Grill,7,Sanford,OR,2
7906,Smokestack Eatery,6,Oceanside,FL,2
7907,Spice House,5,New York,LA,1
7908,Spice Juice Bar,5,Dunedin,LA,3
7909,Belly Juice Bar,1,Washington,FL,2
7910,Red Burger,3,New Paltz,ME,3
7911,Blue Shakes,6,Raleigh,TX,2
7912,Thirsty Dragon,3,New York,MA,1
7913,Hungry Diner,5,Stroudsburg,OH,2
7914,Golden Eatery,4,Baltimore,CO,2
7915,DP Gastropub,5,San Francisco,HI,1
7916,Spice Brasserie,4,Saint Augustine,CA,3
7917,Sugar Burger,1,Page,TX,1
7918,810 Gastropub,6,Baton Rouge,AL,2
7919,Thirsty Diner,2,Cabool,IA,1
7920,Spice Deli,1,Jacksonville,DC,2
7921,Green Subs,3,Niles,NY,2
7922,903 Brasserie,4,Destin,VT,1
7923,CK Brasserie,6,Newtown,CA,1
7924,Hungry Bakery,1,Alhambra,NE,1
7925,Spice Grill & Tap,6,West Islip,MN,3
7926,3252 Bakery,3,Ho Ho Kus,HI,3
7927,Salty Kitchen,5,Philadelphia,MO,3
7928,Hungry Curry,6,Ketchum,TX,3
7929,Spice Steakhouse,3,Weston,TX,2
7930,XCK Diner,1,Vero Beach,MO,3
7931,Orange Kitchen,5,Wellesley,WI,1
7932,Big BBQ,3,Jericho,QC,1
7933,Blue Plate Pizza,7,Roanoke,MI,2
7934,Blue Subs,5,Bristol,TN,2
7935,Hungry Spoon,2,Troutdale,MA,2
7936,Salty Subs,6,Crestview,KY,3
7937,Thirsty Burger,7,Toronto,FL,3
7938,WC Pub,5,Staten Island,CA,2
7939,Smokestack Curry,4,Incline Village,AZ,1
7940,Silver Bar & Grill,6,Clawson,ME,1
7941,WE Gastropub,4,Hilton Head Island,NH,2
7942,Fat Juice Bar,2,Glen Rose,IA,2
7943,Thirsty Dragon,5,Cave Creek,TX,3
7944,UO Sushi,2,Santa Barbara,NJ,2
7945,8926 Creamery,4,Gibsonville,OR,2
7946,KY House,1,Pocatello,CO,1
7947,Sugar Diner,5,Brooklyn,OK,1
7948,Spice BBQ,6,Merrick,UT,3
7949,Sugar Diner,5,Memphis,CA,3
7950,8769 Burger,5,Munising,TX,1
7951,292 Eatery,4,Berkeley,CA,1
7952,22 Bakery,3,West Jefferson,CA,3
7953,522 Shakes,2,Chicago,AL,2
7954,Sugar Juice Bar,1,Champaign,TX,2
7955,Silver Subs,5,Chadron,BC,2
7956,Orange Sushi,4,Oklahoma City,NH,2
7957,Salty Spoon,4,New Orleans,PA,3
7958,789 Gastropub,4,Cedar Rapids,MD,2
7959,Sugar Box,1,Westminster,HI,1
7960,Sugar Eats,7,Pittsburgh,MN,3
7961,Spice Cafe,3,Hollywood,NC,2
7962,Thirsty Bar & Grill,1,Tustin,OH,2
7963,Hungry Box,5,Santa Cruz,IL,2
7964,Silver Grill,4,Tampa,IA,1
7965,50 Kitchen,5,Austin,IL,3
7966,Hungry Box,4,Oxnard,VT,2
7967,31 Grill,6,Franklin,OK,2
7968,Golden Eatery,7,Austin,CA,2
7969,Sweet Sushi,2,Litchfield Park,OH,3
7970,Orange Pub,7,Oviedo,NJ,2
7971,Belly Brasserie,1,Canmore,IL,1
7972,Sugar Box,6,Torrance,NY,2
7973,Spice Pub,4,Hagerstown,VA,1
7974,Spice Juice Bar,4,Boise,VA,1
7975,Fast Pizza,6,Sagle,VT,2
7976,Golden Brasserie,6,Purcell,NE,1
7977,Red Creamery,4,Chicago,OH,2
7978,14 Coffee,7,Marco Island,WA,2
7979,Silver Grill,7,Omaha,PA,3
7980,Fat Pizza,2,Denver,CO,2
7981,Orange Sushi,1,Vallejo,FL,2
7982,EGH Grill,5,Natick,NY,1
7983,Red Pizza,5,Washington,MD,1
7984,Golden House,1,Tulsa,AB,2
7985,Orange Steakhouse,6,Fort Washington,VA,2
7986,Silver Eatery,5,Gilbert,MI,3
7987,Fast Shakes,4,West Springfield,SC,2
7988,Golden Curry,2,Glendale,TX,2
7989,QG Grill,5,Allen,PA,1
7990,HLW Deli,6,Sioux Falls,TN,2
7991,Blue Burger,2,New York,NY,2
7992,Spice Bar & Grill,1,Noblesville,SC,2
7993,Golden Deli,2,Austin,MD,2
7994,Fast Bar & Grill,4,Danvers,NV,1
7995,Sugar Eatery,6,Saint Charles,CA,1
7996,TZL House,6,Lansdale,SC,2
7997,Blue Grill & Tap,3,Tallahassee,FL,3
7998,Sugar Pub,2,Farmington,MI,3
7999,Hungry House,5,Seattle,GA,1
8000,Salty Deli,2,Lafayette,NY,2
8001,Sweet Coffee,5,Denver,IL,3
8002,Blue Plate Sushi,7,New York,PA,1
8003,Red Eats,1,Gatlinburg,FL,2
8004,Fast Bar & Grill,5,Venice Beach,AZ,2
8005,802 Box,2,Albuquerque,NY,2
8006,Orange Bakery,3,Greenwood Village,NC,1
8007,Sugar BBQ,4,Callahan,OR,2
8008,Hungry Pizza,3,Lihue,CA,2
8009,Hungry Shakes,1,Cockeysville,MA,1
8010,Red Subs,6,Burbank,MA,3
8011,Salty Bar & Grill,2,Indianapolis,NH,1
8012,EA Cafe,3,Madison,MA,1
8013,Salty Steakhouse,7,Burlingame,NJ,3
8014,Green Grill,7,Charlotte,WY,3
8015,Salty Steakhouse,2,Atlanta,CA,2
8016,Green Creamery,2,Abilene,NC,2
8017,670 Burger,7,Boston,MD,1
8018,Silver Grill & Tap,4,Los Angeles,CA,1
8019,Sugar Burger,4,Saint Louis,IL,1
8020,Salty Coffee,3,Baton Rouge,WA,1
8021,6622 Box,7,Richmond,SC,3
8022,Blue Plate Grill & Tap,1,Phoenix,SC,1
8023,NF Spoon,4,Galveston,CA,2
8024,Blue Plate Pizza,3,Asheville,PA,2
8025,Blue Bar & Grill,3,Columbus,NJ,1
8026,Big Coffee,2,Panama City Beach,ON,1
8027,XA King,5,Yakima,KY,1
8028,Silver Curry,3,Oologah,PA,2
8029,DX Deli,7,Bozeman,FL,1
8030,Orange Bakery,2,Edmond,NC,3
8031,Fast Grill & Tap,1,Atlantic City,VA,1
8032,Belly Coffee,6,Owasso,UT,1
8033,Spice Steakhouse,4,Harrison Township,WI,2
8034,Smokestack Pub,4,Lyndonville,MT,1
8035,Sugar Pizza,5,Becida,FL,2
8036,Orange Juice Bar,6,Sevierville,WY,2
8037,Spice Eatery,3,Burlington,FL,2
8038,Thirsty Coffee,2,Sterling,WI,2
8039,Big Coffee,4,Lima,LA,1
8040,Blue Curry,7,Palm Harbor,PA,2
8041,Golden Sushi,5,Boston,CA,1
8042,21 Cafe,5,Glenwood Springs,NC,2
8043,Sweet Kitchen,6,New York,MO,1
8044,Blue Grill,4,Scottsdale,WI,1
8045,LU Creamery,4,New York,TX,2
8046,Fat Eats,3,Boynton Beach,CO,2
8047,Salty Coffee,6,Raleigh,NY,1
8048,Silver Eatery,6,Alameda,FL,2
8049,62 Bar & Grill,7,Salt Lake City,AZ,3
8050,Salty Subs,3,Issaquah,CA,3
8051,7419 Spoon,4,Junction City,IL,2
8052,Golden Deli,4,Pembroke Pines,AR,2
8053,Blue Plate Grill,7,Tulsa,FL,1
8054,Sugar Burger,4,Pasadena,FL,2
8055,Salty Burger,1,Duluth,CA,3
8056,Thirsty Eats,5,Denver,NY,1
8057,BS Grill,7,Exton,MA,2
8058,Fast Cafe,6,Lexington,TX,2
8059,Hungry Cafe,7,Vancouver,CA,3
8060,Big Dragon,7,New York,NY,2
8061,Sugar Coffee,3,Jacksonville,FL,1
8062,Smokestack Deli,7,New York,OH,2
8063,Big Brasserie,5,McKinney,WA,3
8064,Fast Deli,3,Astoria,NY,2
8065,8394 Subs,7,Bellefonte,NC,2
8066,Spice Sushi,5,Phoenix,FL,3
8067,Silver Pizza,3,Marinette,WA,1
8068,Orange Grill,3,Tampa,NY,2
8069,855 Sushi,5,Vancouver,OH,2
8070,Blue Coffee,7,Charleston,NC,3
8071,Fat Bar & Grill,7,Chicago,CA,3
8072,Big Dragon,7,Kelowna,CA,2
8073,810 Bakery,2,Newport Beach,FL,3
8074,Silver Burger,2,Fort Worth,NY,1
8075,Blue Cafe,6,Morro Bay,MA,3
8076,52 Shakes,2,Atlanta,FL,1
8077,KF Dragon,7,New York,VA,1
8078,Red Box,6,Virginia Beach,NJ,3
8079,Thirsty House,7,Bryan,WI,1
8080,Golden Grill & Tap,7,Highland Park,NY,2
8081,Belly Pizza,3,Honolulu,WA,3
8082,Spice Eats,4,Chicago,CA,2
8083,IB Sushi,1,San Francisco,FL,2
8084,WBF Bakery,1,Newhall,MS,2
8085,Silver Kitchen,4,Destrehan,CO,2
8086,87 Grill & Tap,5,Greenwood Village,NV,3
8087,Fat Cafe,1,Dorchester,AZ,2
8088,Salty Kitchen,5,Seattle,SC,3
8089,Fat Shakes,1,Julian,WI,3
8090,Thirsty Coffee,1,Trenton,CA,3
8091,Smokestack Deli,7,Rhinelander,FL,2
8092,Sugar Sushi,4,Kirksville,WY,2
8093,Fast Creamery,2,Atlanta,CA,2
8094,Belly Spoon,2,New York,VT,3
8095,Blue Plate House,3,New York,MN,3
8096,OXM Deli,5,Nantucket,CA,2
8097,Sweet Bakery,4,Sarasota,OH,2
8098,265 Eats,5,Lansing,NY,2
8099,Salty Brasserie,2,Dublin,OH,3
8100,Silver Deli,6,Las Vegas,CA,1
8101,Big Eatery,7,Los Angeles,WA,2
8102,Blue Creamery,2,Charlotte,MN,2
8103,665 BBQ,5,Flintstone,CA,1
8104,Fast Pizza,6,Sequim,SC,3
8105,Fast Eatery,3,Cincinnati,OH,2
8106,Blue Plate Cafe,6,Quitman,NY,1
8107,Red Grill,3,Metairie,PA,2
8108,Hungry Burger,7,Douglas,NH,2
8109,Blue Plate Pizza,5,Buford,WA,1
8110,Sugar Juice Bar,7,North Conway,MI,1
8111,Fast Eats,3,Kenosha,WI,3
8112,Smokestack Pub,6,Little Rock,PA,2
8113,Spice Curry,6,Tupelo,CA,2
8114,Sugar House,4,New York,AR,2
8115,Red Diner,6,Reno,FL,1
8116,Thirsty Spoon,4,Naples,NC,2
8117,Fast Curry,5,Grand Junction,FL,2
8118,Smokestack Juice Bar,6,Sacramento,FL,2
8119,Red Deli,3,New York,PA,3
8120,Orange Burger,7,Novato,PA,3
8121,Blue Spoon,3,Swartz Creek,NJ,1
8122,Sugar Bakery,6,Austin,MI,2
8123,Big Bakery,6,Capitola,OR,2
8124,Fast Brasserie,6,Tarpon Springs,NJ,1
8125,Blue Plate Pizza,4,Telluride,NJ,3
8126,Green House,6,Beverly Hills,DC,2
8127,Fast Shakes,4,New Orleans,NY,1
8128,Hungry Burger,4,San Francisco,FL,2
8129,Smokestack Dragon,7,Bodega Bay,OK,2
8130,Green Coffee,4,Tupelo,FL,2
8131,Blue Plate BBQ,7,Clovis,MA,2
8132,Salty Curry,6,Staten Island,CA,3
8133,Fat Eatery,7,Naples,CO,3
8134,Fat Coffee,6,Atlanta,NY,1
8135,Sugar King,5,North Myrtle Beach,HI,3
8136,VA Pub,3,Half Moon Bay,MA,2
8137,Red Grill,3,New York,TX,2
8138,7813 Subs,3,Miami Beach,CA,2
8139,Big Diner,5,Eureka Springs,TX,2
8140,Sugar Brasserie,2,Mission Viejo,PA,3
8141,Blue Plate Spoon,5,Tiffin,OR,2
8142,Fat Brasserie,7,Glendale,NY,2
8143,Orange Subs,7,Scarborough,OH,2
8144,Smokestack Brasserie,1,St George,CO,1
8145,Silver Brasserie,5,Lockhart,KY,2
8146,Blue Plate Juice Bar,5,East Norriton,TN,2
8147,OR Sushi,1,Denver,AZ,3
8148,KZ Pizza,3,Watford City,GA,2
8149,Thirsty Juice Bar,7,Fallston,KS,3
8150,Sugar House,1,Kent,CA,2
8151,Red Grill,5,West Chester,ID,2
8152,Blue Plate Coffee,7,Mooresville,NY,3
8153,NY Pub,6,Chicago,RI,3
8154,Thirsty House,5,Kearney,CA,2
8155,939 Diner,7,Oklahoma City,NC,3
8156,2397 Steakhouse,2,Delta,VT,2
